Alexandria Traffic Edges (Roads) — SmartCityAnalyzer,,,,,,
from_node,to_node,name,length_m,speed_kph,road_type,source
31.2708_29.995,31.2696_29.9959,شارع المهدي,147.8,30,Residential,overpass_live
31.199_29.9366,31.1996_29.9369,شارع المهدي,73.7,30,Residential,overpass_live
31.0808_29.7258,31.0796_29.727,شارع المهدي,165.1,30,Residential,overpass_live
31.1827_29.9081,31.1866_29.9066,شارع المهدي العباسى,446.4,30,Residential,overpass_live
31.1934_29.8976,31.1928_29.8979,شارع المهرجان,71.3,30,Residential,overpass_live
31.1882_29.8903,31.1887_29.8901,شارع المهلبى,55.7,30,Residential,overpass_live
31.1892_29.8901,31.1888_29.8903,شارع المهلبى,53.9,30,Residential,overpass_live
31.1355_30.1264,31.1343_30.126,شارع المهلج,141.5,30,Residential,overpass_live
31.1338_30.1256,31.1355_30.1263,شارع المهلج,204,30,Residential,overpass_live
31.0477_29.6855,31.0545_29.6818,شارع المهندس,880.4,30,Residential,overpass_live
31.0545_29.6818,31.0548_29.6816,شارع المهندس,39.1,30,Residential,overpass_live
31.0547_29.6816,31.0545_29.6818,شارع المهندس,36.9,30,Residential,overpass_live
31.3229_30.0655,31.3225_30.0652,شارع المهندس,52.9,30,Residential,overpass_live
31.2018_29.9124,31.2024_29.9122,شارع المهندس احمد عز الدين هلال,71.8,30,Residential,overpass_live
31.2695_29.9932,31.2698_29.9939,شارع المهندس احمد يسرى,70.8,30,Residential,overpass_live
31.2229_29.9333,31.2212_29.9346,شارع المهندس اسماعيل عيد,219.5,30,Residential,overpass_live
31.0291_29.7916,31.0286_29.792,شارع المهندس الشربينى,67.5,30,Residential,overpass_live
31.2435_29.9666,31.2441_29.9658,شارع المهندس حامد الخولى,101.1,30,Residential,overpass_live
31.2143_29.9256,31.2155_29.9247,شارع المهندس حسين رمضان,150.5,30,Residential,overpass_live
31.1985_29.9017,31.2007_29.8999,شارع المهندس عبد الفتاح الحضرى,289.9,30,Residential,overpass_live
31.0643_29.7069,31.0618_29.7032,شارع المهندس عبد المعطى المندوه,428.1,30,Residential,overpass_live
31.0641_29.6861,31.0664_29.6888,شارع المهندس على بدوى,346.4,30,Residential,overpass_live
31.0612_29.6824,31.0642_29.686,شارع المهندس على بدوى,462.2,30,Residential,overpass_live
31.0656_29.7034,31.0636_29.7014,شارع المهندس على عبد الغفار,285.1,30,Residential,overpass_live
31.3213_30.0637,31.3189_30.0661,شارع المهندس على محمد عبد الله,350.5,30,Residential,overpass_live
31.2509_30.0045,31.2519_30.0058,شارع المهندس فتحي الفضالي,159.1,30,Residential,overpass_live
31.1158_29.7913,31.1162_29.7919,شارع المهندس كويعه,65.5,30,Residential,overpass_live
31.098_29.7444,31.0989_29.7458,شارع المهندس محمد حسنى لاظ,159.3,30,Residential,overpass_live
31.2396_29.966,31.2403_29.9656,شارع المهندس محمد شوقى,90.1,30,Residential,overpass_live
31.0433_29.8295,31.0428_29.8291,شارع المهندس محمد وجيه,61.3,30,Residential,overpass_live
31.1991_29.8962,31.1979_29.896,شارع المهندس محمود فهمي,133.1,30,Residential,overpass_live
31.1341_30.1868,31.1353_30.1865,شارع المهندس وائل بوادي,135.1,30,Residential,overpass_live
31.207_30.0308,31.2095_30.032,شارع المهندسين,301.9,30,Residential,overpass_live
31.2452_30.0065,31.2462_30.0078,شارع المهندسين,161.4,30,Residential,overpass_live
31.106_29.7673,31.1071_29.7684,شارع المهندسين,152.5,30,Residential,overpass_live
31.2023_29.991,31.2011_29.991,شارع المهيمنى,128.5,30,Residential,overpass_live
31.186_29.8994,31.1865_29.9005,شارع المواردى,113.1,30,Residential,overpass_live
31.2045_29.8818,31.2033_29.883,شارع الموازينى,169.8,30,Residential,overpass_live
31.1626_29.877,31.1634_29.8779,شارع الموازينى,121.2,30,Residential,overpass_live
31.2586_30.0209,31.2578_30.0215,شارع الموجي,99,30,Residential,overpass_live
31.2211_29.9427,31.2211_29.9431,شارع الموحدين,36.8,30,Residential,overpass_live
31.2629_30.0149,31.262_30.0154,شارع الموحدين,117.8,30,Residential,overpass_live
31.2962_30.0588,31.2967_30.06,شارع الموحدين,123.4,30,Residential,overpass_live
31.2434_30.0016,31.2426_30.0004,شارع الموحدين,141.4,30,Residential,overpass_live
31.2016_29.9367,31.2026_29.9355,شارع الموز,161.4,30,Residential,overpass_live
31.1953_30.0404,31.2037_30.0196,شارع الموظفين,2099.4,30,Residential,overpass_live
31.2086_29.9944,31.204_30.0197,شارع الموظفين,2333,30,Residential,overpass_live
30.9117_30.1562,30.9138_30.1592,شارع الموقف,383.1,30,Residential,overpass_live
31.1926_29.8948,31.1933_29.8969,شارع المويلحى,203.9,30,Residential,overpass_live
31.1324_29.8265,31.1322_29.8268,شارع الميدان,35.2,30,Residential,overpass_live
31.1247_29.7875,31.1241_29.7868,شارع الميرغني,89.5,30,Residential,overpass_live
31.1359_30.1293,31.136_30.1288,شارع الميزانية,50.7,30,Residential,overpass_live
31.2311_29.9697,31.2325_29.97,شارع الميكروباص,184.6,30,Residential,overpass_live
31.2361_29.9605,31.2341_29.9618,شارع الميمونى,284.4,30,Residential,overpass_live
31.1999_29.8991,31.1991_29.8956,شارع الميناء الشرقية,323.1,30,Residential,overpass_live
31.2028_29.9303,31.2031_29.9313,شارع النابغه,92.6,30,Residential,overpass_live
31.2245_30.0022,31.2254_30.0035,شارع النادى,143.7,30,Residential,overpass_live
31.1901_30.0072,31.1888_30.0098,شارع النادى,273.1,30,Residential,overpass_live
31.1886_29.9021,31.1888_29.9025,شارع النادى 1,36.3,30,Residential,overpass_live
31.1883_29.9025,31.1887_29.9023,شارع النادى 2,47.4,30,Residential,overpass_live
31.255_30.0023,31.2566_30.0041,شارع النادى اليابانى المصري,239.6,30,Residential,overpass_live
31.0124_29.7877,31.0139_29.7869,شارع الناصر صلاح الدين,178,30,Residential,overpass_live
31.0955_29.7623,31.0963_29.7631,شارع الناصر صلاح الدين,109.4,30,Residential,overpass_live
31.2117_29.994,31.2111_29.9955,شارع الناصر صلاح الدين,147.2,30,Residential,overpass_live
31.1963_29.9296,31.1926_29.9235,شارع الناصر محمد,686.3,30,Residential,overpass_live
31.2397_29.9767,31.2407_29.9785,شارع الناصره,199.2,30,Residential,overpass_live
30.9969_29.7966,31.0006_29.7927,شارع الناصرية,546.7,30,Residential,overpass_live
31.0006_29.7927,31.004_29.7894,شارع الناصرية,475.9,30,Residential,overpass_live
31.0039_29.7892,31.0006_29.7927,شارع الناصرية,475.1,30,Residential,overpass_live
31.1784_29.8911,31.1803_29.8949,شارع الناصريه,402.9,30,Residential,overpass_live
31.2481_30.0139,31.2488_30.0149,شارع الناصريه,117.6,30,Residential,overpass_live
31.2035_29.8793,31.2026_29.8801,شارع الناضورى,122.6,30,Residential,overpass_live
31.2305_29.9824,31.2299_29.9826,شارع الناعم,82,30,Residential,overpass_live
31.181_29.9117,31.1815_29.9123,شارع النباتات,72.4,30,Residential,overpass_live
31.1868_29.8976,31.1876_29.897,شارع النباهه,106.4,30,Residential,overpass_live
31.1873_29.9003,31.1881_29.8998,شارع النبلاء,97,30,Residential,overpass_live
31.116_29.7891,31.1153_29.7895,شارع النبوى,84.9,30,Residential,overpass_live
31.1996_29.8995,31.2011_29.8985,شارع النبى دانيال,185.1,30,Residential,overpass_live
31.2099_29.9277,31.2079_29.9294,شارع النبيل عمرو ابراهيم,271.7,30,Residential,overpass_live
31.1043_29.7798,31.1036_29.7806,شارع النتالى,101,30,Residential,overpass_live
30.9058_30.175,30.9084_30.174,شارع النجاح,294.1,30,Residential,overpass_live
31.193_29.9341,31.1937_29.9346,شارع النجاح,83.5,30,Residential,overpass_live
31.1835_29.8994,31.1842_29.8993,شارع النجاح,88.6,30,Residential,overpass_live
31.3227_30.0651,31.3225_30.0654,شارع النجاح,35.8,30,Residential,overpass_live
31.1092_29.782,31.1085_29.781,شارع النجاح,116.2,30,Residential,overpass_live
31.0162_29.7673,31.0157_29.7667,شارع النجار,82.8,30,Residential,overpass_live
31.2066_30.032,31.2059_30.0315,شارع النجار,86.6,30,Residential,overpass_live
31.2305_29.9816,31.2312_29.9816,شارع النجارين,75.1,30,Residential,overpass_live
31.2444_30.0007,31.245_30.0016,شارع النجاه 2,107.8,30,Residential,overpass_live
31.1997_29.8929,31.1986_29.8926,شارع النجده,118,30,Residential,overpass_live
31.1868_29.89,31.1882_29.8887,شارع النجع القديم,193.5,30,Residential,overpass_live
31.228_29.9606,31.227_29.9616,شارع النجعاوي,140,30,Residential,overpass_live
31.1891_29.9043,31.186_29.9061,شارع النجوم,384,30,Residential,overpass_live
31.1838_29.9094,31.184_29.9099,شارع النجوى,52.7,30,Residential,overpass_live
31.2261_29.9783,31.2254_29.9787,شارع النجيلي,87.1,30,Residential,overpass_live
31.1992_30.0377,31.2004_30.0382,شارع النحاس,141.5,30,Residential,overpass_live
31.2057_30.0278,31.2067_30.0283,شارع النخل,114.8,30,Residential,overpass_live
31.3193_30.064,31.3194_30.0632,شارع النخل,71.5,30,Residential,overpass_live
31.2318_29.9705,31.2304_29.9717,شارع النخله,189.3,30,Residential,overpass_live
31.2441_29.9922,31.2418_29.9856,شارع النخيل,642.8,30,Residential,overpass_live
31.2441_29.9923,31.2458_29.9985,شارع النخيل,580,30,Residential,overpass_live
31.1142_29.7737,31.1099_29.7779,شارع النخيل,637.9,30,Residential,overpass_live
31.1814_29.9056,31.1794_29.907,شارع النخيل,257.3,30,Residential,overpass_live
31.295_30.0557,31.2947_30.0551,شارع النخيل,63.7,30,Residential,overpass_live
31.1792_29.9072,31.1784_29.9078,شارع النخيل,97.4,30,Residential,overpass_live
31.1441_29.8464,31.1446_29.847,شارع النخيل,85.1,30,Residential,overpass_live
31.1152_29.7734,31.1128_29.7761,شارع النخيل 1,358.9,30,Residential,overpass_live
31.1112_29.7785,31.1134_29.7758,شارع النخيل 2,365.5,30,Residential,overpass_live
31.1531_30.1202,31.1514_30.1208,شارع الندى,188.5,30,Residential,overpass_live
31.2207_30.0144,31.2227_30.0151,شارع الندى,229.5,30,Residential,overpass_live
31.1908_29.9339,31.1913_29.9345,شارع النرجس,83.3,30,Residential,overpass_live
31.1278_29.8213,31.1273_29.8218,شارع النزاهه,67,30,Residential,overpass_live
31.1181_29.7832,31.1168_29.7844,شارع النزهه,171.2,30,Residential,overpass_live
31.2321_29.9636,31.2312_29.9615,شارع النسقى,219.3,30,Residential,overpass_live
31.2062_29.9958,31.2061_29.9964,شارع النسوان,52.8,30,Residential,overpass_live
31.0425_29.8278,31.0424_29.8261,شارع النشار,152.4,30,Residential,overpass_live
31.0433_29.8214,31.0423_29.8261,شارع النشار,455,30,Residential,overpass_live
31.2102_30.0302,31.2123_30.0313,شارع النصر,258.7,30,Residential,overpass_live
31.3183_30.0611,31.3204_30.0592,شارع النصر,292.3,30,Residential,overpass_live
31.1442_30.1045,31.1454_30.1051,شارع النصر,147.5,30,Residential,overpass_live
31.2298_30.0015,31.2291_30.0003,شارع النصر,136.2,30,Residential,overpass_live
31.2057_30.0278,31.2052_30.0294,شارع النصر,147.7,30,Residential,overpass_live
31.2242_30.0026,31.225_30.0038,شارع النصر,143.1,30,Residential,overpass_live
31.2188_30.0137,31.2184_30.0151,شارع النصر,135.2,30,Residential,overpass_live
31.2651_30.009,31.264_30.0071,شارع النصر,207.7,30,Residential,overpass_live
31.0096_29.8167,31.0104_29.8161,شارع النصر,106.5,30,Residential,overpass_live
31.3181_30.0618,31.3183_30.0612,شارع النصر,62.1,30,Residential,overpass_live
31.2665_30.0133,31.2674_30.0122,شارع النصر,151.6,30,Residential,overpass_live
31.1314_30.1363,31.1324_30.1385,شارع النصر,237.5,30,Residential,overpass_live
31.2859_30.0268,31.2866_30.029,شارع النصر,212.8,30,Residential,overpass_live
31.2867_30.0293,31.2892_30.037,شارع النصر,739.3,30,Residential,overpass_live
31.2378_29.9842,31.2365_29.9843,شارع النصر,143.9,30,Residential,overpass_live
31.2379_29.9825,31.2375_29.9808,شارع النصر,157.9,30,Residential,overpass_live
31.2334_29.9789,31.2328_29.9796,شارع النصر,90.8,30,Residential,overpass_live
31.227_29.9816,31.2273_29.9832,شارع النصر,149.9,30,Residential,overpass_live
31.1848_29.9301,31.1874_29.9374,شارع النصر,724,30,Residential,overpass_live
31.1949_29.9356,31.1942_29.9351,شارع النصر,83.5,30,Residential,overpass_live
31.1514_30.1188,31.1531_30.1185,شارع النصر,200.5,30,Residential,overpass_live
31.0798_29.7199,31.0796_29.7192,شارع النصر,59.4,30,Residential,overpass_live
31.1943_29.9351,31.1937_29.9346,شارع النصر,81.1,30,Residential,overpass_live
31.273_30.0063,31.274_30.0073,شارع النصر,141.5,30,Residential,overpass_live
31.2473_30.0151,31.2477_30.0158,شارع النصر,79.5,30,Residential,overpass_live
31.2306_30.0028,31.2298_30.0015,شارع النصر,144.1,30,Residential,overpass_live
31.2204_29.9688,31.2209_29.9681,شارع النصر,79.5,30,Residential,overpass_live
31.2187_30.0038,31.2192_30.0043,شارع النصر,69,30,Residential,overpass_live
31.22_30.0111,31.2194_30.0124,شارع النصر,132.9,30,Residential,overpass_live
31.1549_29.8696,31.1568_29.8684,شارع النصر,228.3,30,Residential,overpass_live
31.2687_30.0083,31.27_30.0103,شارع النصر,232.4,30,Residential,overpass_live
31.104_29.7847,31.1046_29.7842,شارع النصر,84.8,30,Residential,overpass_live
31.208_30.0227,31.2077_30.0235,شارع النصر,83.8,30,Residential,overpass_live
31.1171_29.7791,31.1164_29.7782,شارع النصر,117,30,Residential,overpass_live
31.1101_29.7723,31.1116_29.7703,شارع النصر,249.3,30,Residential,overpass_live
31.1326_30.1337,31.1324_30.1343,شارع النصر,59.3,30,Residential,overpass_live
31.2893_30.0369,31.2868_30.0292,شارع النصر,738.7,30,Residential,overpass_live
31.2867_30.0289,31.286_30.0267,شارع النصر,211.2,30,Residential,overpass_live
31.2193_30.0123,31.2188_30.0137,شارع النصر 1,135.4,30,Residential,overpass_live
31.2172_29.9914,31.2188_29.9924,شارع النصر 1,198.4,30,Residential,overpass_live
31.2173_29.9912,31.2189_29.9922,شارع النصر 2,201,30,Residential,overpass_live
31.1443_29.8462,31.1448_29.8469,شارع النضال,84.7,30,Residential,overpass_live
31.1698_29.8827,31.1653_29.8777,شارع النظام,674.3,30,Residential,overpass_live
31.1888_29.8995,31.1873_29.8986,شارع النظام,182.3,30,Residential,overpass_live
31.1922_29.9186,31.1935_29.9225,شارع النعم,375.4,30,Residential,overpass_live
31.2007_29.9302,31.2042_29.9302,شارع النعمان,400.6,30,Residential,overpass_live
31.1918_29.9333,31.1914_29.9337,شارع النعمان,62.8,30,Residential,overpass_live
31.1843_30.0066,31.1843_30.0062,شارع النعمان بن مالك,33.3,30,Residential,overpass_live
31.1956_29.8862,31.196_29.886,شارع النعناعى,45.4,30,Residential,overpass_live
31.2374_29.9678,31.2364_29.9687,شارع النعناعى,132.3,30,Residential,overpass_live
31.2021_29.8763,31.2016_29.8764,شارع النعناعى,53.9,30,Residential,overpass_live
31.2965_30.0632,31.2943_30.0642,شارع النعيم,260.4,30,Residential,overpass_live
31.1368_30.1473,31.1368_30.1476,شارع النفاخ,31.9,30,Residential,overpass_live
31.1839_29.9086,31.1846_29.9106,شارع النفوس,197.3,30,Residential,overpass_live
31.1313_29.7832,31.1326_29.7816,شارع النقراشى,201.1,30,Residential,overpass_live
