fact_id,prop_id,area_id,business_type_id,category,street_name,area_sqm,rent_monthly_egp,rent_per_sqm,competitors_500m,competitors_1km,affordability_score,suitability_score,recommended
262,24,43,9,Retail,Alexandria / Gamal Abd El Nasir St,70,5000,71.43,0,0,1.37,10,True
263,24,43,10,Retail,Alexandria / Gamal Abd El Nasir St,70,5000,71.43,0,0,1.37,10,True
264,24,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,70,5000,71.43,0,0,1.37,10,True
265,25,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
266,25,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
267,25,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
268,25,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
269,25,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
270,25,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
271,25,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,50,7000,140,2,2,1.24,9.4,True
272,25,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,50,7000,140,2,2,1.24,9.4,True
273,25,43,9,Retail,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
274,25,43,10,Retail,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
275,25,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,50,7000,140,0,0,1.24,10,True
276,26,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
277,26,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
278,26,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
279,26,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
280,26,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
281,26,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
282,26,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,100,40000,400,2,2,0.76,8.45,True
283,26,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,100,40000,400,2,2,0.76,8.45,True
284,26,43,9,Retail,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
285,26,43,10,Retail,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
286,26,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,100,40000,400,0,0,0.76,9.05,True
287,27,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
288,27,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
289,27,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
290,27,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
291,27,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
292,27,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
293,27,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,2,2,0.73,8.33,True
294,27,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,2,2,0.73,8.33,True
295,27,43,9,Retail,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
296,27,43,10,Retail,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
297,27,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,240,100000,416.67,0,0,0.73,8.93,True
298,28,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
299,28,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
300,28,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
301,28,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
302,28,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
303,28,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
304,28,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,2,2,1.17,9.4,True
305,28,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,2,2,1.17,9.4,True
306,28,43,9,Retail,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
307,28,43,10,Retail,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
308,28,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,55,10000,181.82,0,0,1.17,10,True
309,29,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
310,29,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
311,29,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
312,29,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
313,29,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
314,29,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
315,29,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,2,2,1.33,9.4,True
316,29,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,2,2,1.33,9.4,True
317,29,43,9,Retail,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
318,29,43,10,Retail,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
319,29,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,160,15000,93.75,0,0,1.33,10,True
320,30,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
321,30,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
322,30,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
323,30,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
324,30,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
325,30,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
326,30,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,60,9000,150,2,2,1.22,9.4,True
327,30,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,60,9000,150,2,2,1.22,9.4,True
328,30,43,9,Retail,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
329,30,43,10,Retail,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
330,30,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,60,9000,150,0,0,1.22,10,True
331,31,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
332,31,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
333,31,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
334,31,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
335,31,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
336,31,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
337,31,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,50,7500,150,2,2,1.22,9.4,True
338,31,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,50,7500,150,2,2,1.22,9.4,True
339,31,43,9,Retail,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
340,31,43,10,Retail,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
341,31,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,50,7500,150,0,0,1.22,10,True
342,32,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
343,32,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
344,32,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
345,32,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
346,32,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
347,32,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
348,32,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,2,2,1.35,9.4,True
349,32,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,2,2,1.35,9.4,True
350,32,43,9,Retail,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
351,32,43,10,Retail,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
352,32,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
353,33,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
354,33,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
355,33,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
356,33,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
357,33,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
358,33,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
359,33,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,2,2,1.19,9.4,True
360,33,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,2,2,1.19,9.4,True
361,33,43,9,Retail,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
362,33,43,10,Retail,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
363,33,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,60,10000,166.67,0,0,1.19,10,True
364,34,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
365,34,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
366,34,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
367,34,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
368,34,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
369,34,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
370,34,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,50,8000,160,2,2,1.21,9.4,True
371,34,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,50,8000,160,2,2,1.21,9.4,True
372,34,43,9,Retail,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
373,34,43,10,Retail,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
374,34,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,50,8000,160,0,0,1.21,10,True
375,35,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
376,35,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
377,35,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
378,35,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
379,35,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
380,35,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
381,35,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,2,2,1.33,9.4,True
382,35,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,2,2,1.33,9.4,True
383,35,43,9,Retail,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
384,35,43,10,Retail,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
385,35,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,65,6000,92.31,0,0,1.33,10,True
386,36,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
387,36,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
388,36,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
389,36,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
390,36,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
391,36,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
392,36,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,2,2,1.25,9.4,True
393,36,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,2,2,1.25,9.4,True
394,36,43,9,Retail,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
395,36,43,10,Retail,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
396,36,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,110,15000,136.36,0,0,1.25,10,True
397,37,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
398,37,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
399,37,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
400,37,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
401,37,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
402,37,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
403,37,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,600,300000,500,2,2,0.58,7.72,True
404,37,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,600,300000,500,2,2,0.58,7.72,True
405,37,43,9,Retail,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
406,37,43,10,Retail,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
407,37,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
408,38,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
409,38,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
410,38,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
411,38,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
412,38,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
413,38,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
414,38,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,2,2,1.28,9.4,True
415,38,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,2,2,1.28,9.4,True
416,38,43,9,Retail,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
417,38,43,10,Retail,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
418,38,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
419,39,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
420,39,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
421,39,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
422,39,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
423,39,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
424,39,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
425,39,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,2,2,1.3,9.4,True
426,39,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,2,2,1.3,9.4,True
427,39,43,9,Retail,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
428,39,43,10,Retail,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
429,39,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,130,14000,107.69,0,0,1.3,10,True
430,40,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
431,40,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
432,40,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
433,40,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
434,40,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
435,40,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
436,40,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,100,12000,120,2,2,1.28,9.4,True
437,40,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,100,12000,120,2,2,1.28,9.4,True
438,40,43,9,Retail,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
439,40,43,10,Retail,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
440,40,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
441,41,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
442,41,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
443,41,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
444,41,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
445,41,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
446,41,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
447,41,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,100,25000,250,2,2,1.04,9.4,True
448,41,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,100,25000,250,2,2,1.04,9.4,True
449,41,43,9,Retail,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
450,41,43,10,Retail,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
451,41,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,100,25000,250,0,0,1.04,10,True
452,42,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
453,42,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
454,42,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
455,42,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
456,42,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
457,42,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
458,42,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,2,2,1.3,9.4,True
459,42,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,2,2,1.3,9.4,True
460,42,43,9,Retail,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
461,42,43,10,Retail,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
462,42,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,120,13000,108.33,0,0,1.3,10,True
463,43,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
464,43,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
465,43,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
466,43,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
467,43,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
468,43,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
469,43,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,2,2,1.08,9.4,True
470,43,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,2,2,1.08,9.4,True
471,43,43,9,Retail,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
472,43,43,10,Retail,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
473,43,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,110,25000,227.27,0,0,1.08,10,True
474,44,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
475,44,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
476,44,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
477,44,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
478,44,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
479,44,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
480,44,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,100,13000,130,2,2,1.26,9.4,True
481,44,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,100,13000,130,2,2,1.26,9.4,True
482,44,43,9,Retail,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
483,44,43,10,Retail,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
484,44,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
485,45,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
486,45,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
487,45,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
488,45,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
489,45,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
490,45,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
491,45,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,2,2,1.3,9.4,True
492,45,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,2,2,1.3,9.4,True
493,45,43,9,Retail,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
494,45,43,10,Retail,Alexandria / Gamal Abd El Nasir St,90,10000,111.11,0,0,1.3,10,True
